Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"Albiach-Serrano, Anna; Bugnyar, Thomas; Call, Josep",,,,"Serrano, Anna Albiach/M-2251-2017","Call Balaguer, Josep/0000-0002-8597-8336; Bugnyar, Thomas/0000-0002-6072-9667",,,,,"Apes (Gorilla gorilla, Pan paniscus, P. troglodytes, Pongo abelii) Versus Corvids (Corvus corax, C. corone) in a Support Task: The Effect of Pattern and Functionality.",,,,,,,,Journal of Comparative Psychology,,,,126,4,,,355,367,,,,,,,,,,,Article,Nov-12,2012,"Apes (Gorilla gorilla, Pan paniscus, P. troglodytes, Pang abelii) and corvids (Corms corax, C. corone) are among the most proficient and flexible tool users in the animal kingdom. Although it has been proposed that this is the result of convergent evolution, little is known about whether this is limited to behavior or also includes the underlying cognitive mechanisms. We compared several species of apes (bonobos, chimpanzees, gorillas, and orangutans) and corvids (carrion crows and common ravens) using exactly the same paradigm: a support task with elements from the classical patterned-string tasks. Corvids proved able to solve at least an easy pattern, whereas apes outperformed corvids with respect to the complexity of the patterns solved, the relative number of subjects solving each problem, and the speed to reach criterion. We addressed the question of whether subjects based their choices purely on perceptual cues or on a more abstract understanding of the problem. This was done by using a perceptually very similar but causally different condition where instead of paper strips there were strip shapes painted on a platform. Corvids' performance did not differ between conditions, whereas apes were able to solve the real but not the painted task. This shows that apes were not basing their choices just on spatial or arbitrary perceptual cues. Instead, and unlike corvids, they must have had some causal knowledge of the task.",,,,,,,,,21,1,0,0,20,0,23,,,0735-7036,,,,,,,,,,,"Max Planck Inst Evolutionary Anthropol, Dept Dev & Comparat Psychol, Deutscherpl 6, Leipzig, D-04103, Germany",,,,28/03/2013,ZOOREC:ZOOR14904014717,22545765
1,J,"Taylor, Alex H.; Hunt, Gavin R.; Gray, Russell D.",,,,"Taylor, Alex/HSF-3308-2023; Gray, Russell D/H-2078-2015; Taylor, Alex H/D-6428-2012","Taylor, Alex/0000-0003-3492-7667; Gray, Russell D/0000-0002-9858-0191;",,,,,Context-dependent tool use in New Caledonian crows.,,,,,,,,Biology Letters,,,,8,2,,,205,207,,,,,,,,,,,Article,Apr 23 2012,2012,"Humans and chimpanzees both exhibit context-dependent tool use. That is, both species choose to use tools when food is within reach, but the context is potentially hazardous. Here, we show that New Caledonian crows used tools more frequently when food was positioned next to a novel model snake than when food was positioned next to a novel teddy bear or a familiar food bowl. However, the crows showed no significant difference in their neophobic reactions towards the teddy bear and the model snake. Therefore, the crows used tools more in response to a risky object resembling a natural predator than to a less-threatening object that provoked a comparable level of neophobia. These results show that New Caledonian crows, like humans and chimpanzees, are capable of context-dependent tool use.",,,,,,,,,23,0,1,0,20,0,24,,,1744-9561,,,,,,,,,,,"University of Auckland, Department of Psychology, Private Bag 92019, Auckland, New Zealand",,,,03/05/2012,ZOOREC:ZOOR14805038536,21900316
1,J,"Rutz, C.; Ryder, T.B.; Fleischer, R.C.",,,,"Ryder, Thomas Brandt/G-1868-2010","Ryder, Thomas Brandt/0000-0002-5517-6607; Rutz, Christian/0000-0001-5187-7417",,,,,Restricted gene flow and fine-scale population structuring in tool using New Caledonian crows.,,,,,,,,Naturwissenschaften,,,,99,4,,,313,320,,,,,,,,,,,Article,Apr-12,2012,"New Caledonian crows Corvus moneduloides are the most prolific avian tool users. It has been suggested that some aspects of their complex tool use behaviour are under the influence of cultural processes, involving the social transmission-and perhaps even progressive refinement-of tool designs. Using microsatellite and mt-haplotype profiling of crows from three distinct habitats (dry forest, farmland and beachside habitat), we show that New Caledonian crow populations can exhibit significant fine-scale genetic structuring. Our finding that some sites of <10 km apart were highly differentiated demonstrates considerable potential for genetic and/or cultural isolation of crow groups. Restricted movement of birds between local populations at such small spatial scales, especially across habitat boundaries, illustrates how specific tool designs could be preserved over time, and how tool technologies of different crow groups could diverge due to drift and local selection pressures. Young New Caledonian crows have an unusually long juvenile dependency period, during which they acquire complex tool-related foraging skills. We suggest that the resulting delayed natal dispersal drives population-divergence patterns in this species. Our work provides essential context for future studies that examine the genetic makeup of crow populations across larger geographic areas, including localities with suspected cultural differences in crow tool technologies.",,,,,,,,,23,0,0,0,20,0,26,,,0028-1042,,,,,,,,,,,"Univ Oxford, Dept Zool, S Parks Rd, Oxford, OX1 3PS, United Kingdom",,,,24/05/2012,ZOOREC:ZOOR14806042568,22418860
1,J,"Rutz, Christian; St Clair, James J.H.",,,,"St Clair, James J H/H-4946-2011","St Clair, James/0000-0003-2902-4391",,,,,The evolutionary origins and ecological context of tool use in New Caledonian crows.,,,,,,,,Behavioural Processes,,,,89,2,,,153,165,,,,,,,,,,,Article,Feb-12,2012,"New Caledonian (NC) crows Corvus moneduloides are the most prolific avian tool users. In the wild, they use at least three distinct tool types to extract invertebrate prey from deadwood and vegetation, with some of their tools requiring complex manufacture, modification and/or deployment. Experiments with captive-bred, hand-raised NC crows have demonstrated that the species has a strong genetic predisposition for basic tool use and manufacture, suggesting that this behaviour is an evolved adaptation. This view is supported by recent stable-isotope analyses of the diets of wild crows, which revealed that tool use provides access to highly profitable hidden prey, with preliminary data indicating that parents preferentially feed their offspring with tool-derived food. Building on this work, our review examines the possible evolutionary origins of these birds' remarkable tool-use behaviour. Whilst robust comparative analyses are impossible, given the phylogenetic rarity of animal tool use, our examination of a wide range of circumstantial evidence enables a first attempt at reconstructing a plausible evolutionary scenario. We suggest that a common ancestor of NC crows, originating from a (probably) non-tool-using South-East Asian or Australasian crow population, colonised New Caledonia after its last emersion several million years ago. The presence of profitable but out-of-reach food, in combination with a lack of direct competition for these resources, resulted in a vacant woodpecker-like niche. Crows may have possessed certain behavioural and/or morphological features upon their arrival that predisposed them to express tool-use rather than specialised prey-excavation behaviour, although it is possible that woodpecker-like foraging preceded tool use. Low levels of predation risk may have further facilitated tool-use behaviour, by allowing greater expenditure of time and energy on object interaction and exploration, as well as the evolution of a 'slow' life-history, in which prolonged juvenile development enables acquisition of complex behaviours. Intriguingly, humans may well have influenced the evolution of at least some of the species' tool-oriented behaviours, via their possible introduction of candlenut trees together with the beetle larvae that infest them. Research on NC crows' tool-use behaviour in its full ecological context is still in its infancy, and we expect that, as more evidence accumulates, some of our assumptions and predictions will be proved wrong. However, it is clear from our analysis of existing work, and the development of some original ideas, that the unusual evolutionary trajectory of NC crows is probably the consequence of an intricate constellation of interplaying factors. (C) 2012 Elsevier B.V. All rights reserved.",,,,,,,,,80,0,1,0,66,0,85,,,0376-6357,,,,,,,,,,,"Univ Oxford, Dept Zool, S Parks Rd, Oxford, OX1 3PS, United Kingdom",,,,03/05/2012,ZOOREC:ZOOR14805038388,22209954
1,J,"Taylor, Alex H.; Elliffe, Douglas M.; Hunt, Gavin R.; Emery, Nathan J.; Clayton, Nicola S.; Gray, Russell D.",,,,"Elliffe, Douglas M/E-9046-2010; Gray, Russell D/H-2078-2015; Taylor, Alex H/D-6428-2012; Taylor, Alex/HSF-3308-2023","Gray, Russell D/0000-0002-9858-0191; Taylor, Alex/0000-0003-3492-7667; Elliffe, Douglas/0000-0001-9449-9540; Clayton, Nicola/0000-0003-1835-423X",,,,,New Caledonian Crows Learn the Functional Properties of Novel Tool Types.,,,,,,,,PLoS ONE,,,,6,12,,,1,8,,,,,,,,,,,Article,2011,2011,"New Caledonian crows were presented with Bird and Emery's (2009a) Aesop's fable paradigm, which requires stones to be dropped into a water-filled tube to bring floating food within reach. The crows did not spontaneously use stones as tools, but quickly learned to do so, and to choose objects and materials with functional properties. Some crows discarded both inefficient and non-functional objects before observing their effects on the water level. Interestingly, the crows did not learn to discriminate between functional and non-functional objects and materials when there was an arbitrary, rather than causal, link between object and reward. This finding suggests that the crows' performances were not based on associative learning alone. That is, learning was not guided solely by the covariation rate between stimuli and outcomes or the conditioned reinforcement properties acquired by functional objects. Our results, therefore, show that New Caledonian crows can process causal information not only when it is linked to sticks and stick-like tools but also when it concerns the functional properties of novel types of tool.",,,,,,,,,50,1,0,0,41,0,54,,,1932-6203,,,,,,,,,,,"Department of Psychology, University of Auckland, Auckland, New Zealand",,,,01/01/2011,ZOOREC:ZOOR14803019697,22194779
1,J,"Auersperg, Alice M. I.; von Bayern, Auguste M. P.; Gajdon, Gyula K.; Huber, Ludwig; Kacelnik, Alex",,,,,"Huber, Ludwig/0000-0002-0217-136X; Auersperg, Alice/0000-0001-7405-9791; von Bayern, Auguste/0000-0002-0981-9456",,,,,Flexibility in Problem Solving and Tool Use of Kea and New Caledonian Crows in a Multi Access Box Paradigm.,,,,,,,,PLoS ONE,,,,6,6,,,1,8,,,,,,,,,,,Article,2011,2011,"Parrots and corvids show outstanding innovative and flexible behaviour. In particular, kea and New Caledonian crows are often singled out as being exceptionally sophisticated in physical cognition, so that comparing them in this respect is particularly interesting. However, comparing cognitive mechanisms among species requires consideration of non-cognitive behavioural propensities and morphological characteristics evolved from different ancestry and adapted to fit different ecological niches.We used a novel experimental approach based on a Multi-Access-Box (MAB). Food could be extracted by four different techniques, two of them involving tools. Initially all four options were available to the subjects. Once they reached criterion for mastering one option, this task was blocked, until the subjects became proficient in another solution. The exploratory behaviour differed considerably. Only one (of six) kea and one (of five) NCC mastered all four options, including a first report of innovative stick tool use in kea. The crows were more efficient in using the stick tool, the kea the ball tool. The kea were haptically more explorative than the NCC, discovered two or three solutions within the first ten trials (against a mean of 0.75 discoveries by the crows) and switched more quickly to new solutions when the previous one was blocked. Differences in exploration technique, neophobia and object manipulation are likely to explain differential performance across the set of tasks. Our study further underlines the need to use a diversity of tasks when comparing cognitive traits between members of different species. Extension of a similar method to other taxa could help developing a comparative cognition research program.",,,,,,,,,137,1,1,0,110,0,152,,,1932-6203,,,,,,,,,,,"Department of Cognitive Biology, University of Vienna, Vienna, Austria",,,,01/01/2011,ZOOREC:ZOOR14710072645,21687666
1,J,"Wimpenny, Joanna H.; Weir, Alexander A.S.; Kacelnik, Alex",,,,,,,,,,New Caledonian crows use tools for non-foraging activities.,,,,,,,,Animal Cognition,,,,14,3,,,459,464,,,,10.1007/s10071-010-0366-1,,,,,,,Article,May-11,2011,"Tool use is of great interest for cognitive research, largely because it can be particularly revealing about the underlying information processing mechanisms. Tool use that is inflexible or requires extensive experience to change, and that is only addressed towards specific targets such as food, is not likely to reflect unusual or particularly complex cognition. On the contrary, if tools are employed flexibly and for a variety of innovative purposes, then conventional combinations of inherited predispositions and associative learning are challenged and interesting questions emerge. Since New Caledonian crows (Corvus moneduloides) are especially adept at using and making tools for food extraction, we decided to examine their ability to generalise this to other contexts. We recorded how five pairs of New Caledonian crows interacted with novel objects that were not associated with food. We observed eight occasions in which the first contact with the novel object was mediated by a tool, suggesting that the function of the tool was for exploration. This is the first report of non-foraging tool use in New Caledonian crows, and it implies that the cognitive operations controlling tool-oriented behaviour in this species are more general than previously thought.",,,,,,,,,28,0,0,0,24,0,29,,,1435-9448; 1435-9456,,,,,,,,,,,"Univ Sheffield, Dept Anim & Plant Sci, Sheffield, S Yorkshire, United Kingdom",,,,21/06/2011,ZOOREC:ZOOR14707050323,21184124
1,J,"Kenward, Ben; Schloegl, Christian; Rutz, Christian; Weir, Alexander A.S.; Bugnyar, Thomas; Kacelnik, Alex",,,,,"Rutz, Christian/0000-0001-5187-7417; Bugnyar, Thomas/0000-0002-6072-9667",,,,,On the evolutionary and ontogenetic origins of tool-oriented behaviour in New Caledonian crows (Corvus moneduloides).,,,,,,,,Biological Journal of the Linnean Society,,,,102,4,,,870,877,,,,,,,,,,,Article,Apr-11,2011,"New Caledonian crows (Corvus moneduloides) are prolific tool users in captivity and in the wild, and have an inherited predisposition to express tool-oriented behaviours. To further understand the evolution and development of tool use, we compared the development of object manipulation in New Caledonian crows and common ravens (Corvus corax), which do not routinely use tools. We found striking qualitative similarities in the ontogeny of tool-oriented behaviour in New Caledonian crows and food-caching behaviour in ravens. Given that the common ancestor of New Caledonian crows and ravens was almost certainly a caching species, we therefore propose that the basic action patterns for tool use in New Caledonian crows may have their evolutionary origins in caching behaviour. Noncombinatorial object manipulations had similar frequencies in the two species. However, frequencies of object combinations that are precursors to functional behaviour increased in New Caledonian crows and decreased in ravens throughout the study period, ending 6 weeks post-fledging. These quantitative observations are consistent with the hypothesis that New Caledonian crows develop tool-oriented behaviour because of an increased motivation to perform object combinations that facilitate the necessary learning.",,,,,,,,,30,0,1,0,26,0,33,,,0024-4066,,,,,,,,,,,"Department of Zoology, University of Oxford, South Parks Road, Oxford OX1 3PS, United Kingdom",,,,01/04/2011,ZOOREC:ZOOR14708059567,25892825
1,J,"Bluff, Lucas A.; Kacelnik, Alex; Rutz, Christian",,,,,"Rutz, Christian/0000-0001-5187-7417",,,,,Vocal culture in New Caledonian crows Corvus moneduloides.,,,,,,,,Biological Journal of the Linnean Society,,,,101,4,,,767,776,,,,10.1111/j.1095-8312.2010.01527.x,,,,,,,Article,Dec-10,2010,"While recent research suggests that some animal species may possess 'cultural' traditions, much of the current evidence for wild populations remains contentious. This is largely due to the difficulty of demonstrating a fundamental prerequisite for the existence of culture: social learning. As the only case where social learning has been demonstrated conclusively, and subsequently linked to spatial or temporal trait variation, avian vocal dialects are the best studied, and most widely accepted, form of animal culture. Here, we investigate the potential for vocal culture in one of the few animals for which material culture has been suggested: the New Caledonian crow Corvus moneduloides. We show that this species: (1) possesses the capacity for social learning of vocalizations (experimental evidence in the form of a captive subject that reproduces human speech and other anthropogenic noises); and (2) exhibits significant large-scale, population-level variation in its vocalizations (cross-island playback experiments, with analyses controlling for a substantial set of potentially confounding variables). In combination, this provides strong evidence for the existence of 'culture' in these birds. More specifically, our findings reveal that the species exhibits sufficient social learning mechanisms, and within-population structuring, to generate and perpetuate cultural variation in at least one behavioural domain. This is a critical first step towards demonstrating cultural transmission in other behaviours, including tool manufacture and tool use, opening the door for the simultaneous investigation of vocal and material culture in a nonhuman species. [copyright] 2010 The Linnean Society of London, Biological Journal of the Linnean Society, 2010, 101, 767-776.",,,,,,,,,27,0,0,0,26,0,36,,,0024-4066,,,,,,,,,,,"Monash Univ, Sch Biol Sci, Clayton, Vic, Australia",,,,14/03/2011,ZOOREC:ZOOR14703024777,
1,J,"Rutz, Christian; Bluff, Lucas A.; Reed, Nicola; Troscianko, Jolyon; Newton, Jason; Inger, Richard; Kacelnik, Alex; Bearhop, Stuart",,,,"Newton, Jason/A-9536-2009; Inger, Richard/D-3445-2009; Bearhop, Stuart/G-3105-2012","Newton, Jason/0000-0001-7594-3693; Inger, Richard/0000-0003-1660-3706; Troscianko, Jolyon/0000-0001-9071-2594; Rutz, Christian/0000-0001-5187-7417; Bearhop, Stuart/0000-0002-5864-0129",,,,,The Ecological Significance of Tool Use in New Caledonian Crows.,,,,,,,,Science (Washington D C),,,,329,5998,,,1523,1526,,,,10.1126/science.1192053,,,,,,,Article,Sep 17 2010,2010,"Tool use is so rare in the animal kingdom that its evolutionary origins cannot be traced with comparative analyses. Valuable insights can be gained from investigating the ecological context and adaptive significance of tool use under contemporary conditions, but obtaining robust observational data is challenging. We assayed individual-level tool-use dependence in wild New Caledonian crows by analyzing stable isotope profiles of the birds' feathers, blood, and putative food sources. Bayesian diet-mixing models revealed that a substantial amount of the crows' protein and lipid intake comes from prey obtained with stick tools-wood-boring beetle larvae. Our calculations provide estimates of larva-intake rates and show that just a few larvae can satisfy a crow's daily energy requirements, highlighting the substantial rewards available to competent tool users.",,,,,,,,,64,0,0,0,55,1,71,,,0036-8075,,,,,,,,,,,"Univ Oxford, Dept Zool, S Parks Rd, Oxford, United Kingdom",,,,17/09/2010,ZOOREC:ZOOR14702012097,20847272
1,J,"Taylor, Alex H.; Elliffe, Douglas; Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015; Taylor, Alex/HSF-3308-2023; Elliffe, Douglas M/E-9046-2010; Taylor, Alex H/D-6428-2012","Gray, Russell D/0000-0002-9858-0191; Taylor, Alex/0000-0003-3492-7667; Elliffe, Douglas/0000-0001-9449-9540",,,,,Complex cognition and behavioural innovation in New Caledonian crows.,,,,,,,,Proceedings of the Royal Society Biological Sciences Series B,,,,277,1694,,,2637,2643,,,,,,,,,,,Article,Sep 7 2010,2010,"Apes, corvids and parrots all show high rates of behavioural innovation in the wild. However, it is unclear whether this innovative behaviour is underpinned by cognition more complex than simple learning mechanisms. To investigate this question we presented New Caledonian crows with a novel three-stage metatool problem. The task involved three distinct stages: (i) obtaining a short stick by pulling up a string, (ii) using the short stick as a metatool to extract a long stick from a toolbox, and finally (iii) using the long stick to extract food from a hole. Crows with previous experience of the behaviours in stages 1-3 linked them into a novel sequence to solve the problem on the first trial. Crows with experience of only using string and tools to access food also successfully solved the problem. This innovative use of established behaviours in novel contexts was not based on resurgence, chaining and conditional reinforcement. Instead, the performance was consistent with the transfer of an abstract, causal rule: 'out-of-reach objects can be accessed using a tool'. This suggests that high innovation rates in the wild may reflect complex cognitive abilities that supplement basic learning mechanisms.",,,,,,,,,116,1,1,0,66,1,124,,,0962-8452,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland, New Zealand",,,,07/09/2010,ZOOREC:ZOOR14701002414,20410040
1,J,"Schaeffer, Anita",,,,,,,,,,[Feathered legs and tool use: rooks.],,,,Gefiederhosen und Werkzeuggebrauch: Saatkraehen.,,,,Falke,,,,57,9,,,353,356,,,,,,,,,,,Article,Sep-10,2010,,,,,,,,,,0,0,0,0,0,0,0,,,0323-357X,,,,,,,,,,,,,,,01/09/2010,ZOOREC:ZOOR14611081250,
1,J,"Holzhaider, Jennifer C.; Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191",,,,,Social learning in New Caledonian crows.,,,,,,,,Learning & Behavior,,,,38,3,,,206,219,,,,,,,,,,,Article,Aug-10,2010,"New Caledonian (NC) crows are the most sophisticated tool manufacturers other than humans. The diversification and geographical distribution of their three Pandanus tool designs that differ in complexity, as well as the lack of ecological correlates, suggest that cumulative technological change has taken place. To investigate the possibility that high-fidelity social transmission mediated this putative ratchet-like process, we studied the ontogeny of Pandanus tool manufacture and social organization in free-living NC crows. We found that juvenile crows took more than 1 year to reach adult proficiency in their Pandanus tool skills. Although trial-and-error learning is clearly important, juveniles have ample opportunity to learn about Pandanus tool manufacture by both observing their parents and interacting with artifactual material. The crows' social system seems likely to promote the faithful social transmission of local tool designs by both favoring the vertical transmission of tool information and minimizing horizontal transmission. We suggest that NC crows develop their Pandanus tool skills in a highly scaffolded learning environment that facilitates the cumulative technological evolution of tool designs.",,,,,,,,,79,0,2,0,58,2,93,,,1543-4494,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland, New Zealand",,,,01/08/2010,ZOOREC:ZOOR14701006889,20628160
1,J,"Bluff, Lucas A.; Troscianko, Jolyon; Weir, Alex A.S.; Kacelnik, Alex; Rutz, Christian",,,,"Weir, Alex AS/B-4664-2008","Troscianko, Jolyon/0000-0001-9071-2594; Rutz, Christian/0000-0001-5187-7417",,,,,Tool use by wild New Caledonian crows Corvus moneduloides at natural foraging sites.,,,,,,,,Proceedings of the Royal Society Biological Sciences Series B,,,,277,1686,,,1377,1385,,,,,,,,,,,Article,May 7 2010,2010,"New Caledonian crows Corvus moneduloides use tools made from sticks or leaf stems to 'fish' woodboring beetle larvae from their burrows in decaying wood. Previous research on this behaviour has been confined to baited sites, leaving its ecological context and significance virtually unexplored. To obtain detailed observations of natural, undisturbed tool use, we deployed motion-triggered video cameras at seven larva-fishing sites. From 1797 camera hours of surveillance over 111 days, we recorded 317 site visits by at least 14 individual crows. Tool use was observed during 150 site visits. Our video footage revealed notable variation in foraging success among identifiable crows. Two nutritionally independent, immature crows spent considerable time using tools, but were much less successful than local adults, highlighting the potential role of individual and social learning in the acquisition of tool-use proficiency. During systematic surveys of larva-fishing sites, we collected 193 tools that crows had left inserted in larva burrows. Comparing these tools with the holes in which they were found, and with raw materials available around logs, provides evidence for tool selectivity by New Caledonian crows under natural conditions. Taken together, these two complementary lines of investigation provide, to our knowledge, the first quantitative description of larva fishing by wild crows in its full ecological context.",,,,,,,,,65,0,0,0,53,0,69,,,0962-8452,,,,,,,,,,,"Monash Univ, Sch Biol, Clayton, Vic, Australia",,,,07/05/2010,ZOOREC:ZOOR14609058273,20053646
1,J,"Taylor, Alex H.; Medina, Felipe S.; Holzhaider, Jennifer C.; Hearne, Lindsay J.; Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015; Taylor, Alex H/D-6428-2012; Taylor, Alex/HSF-3308-2023","Gray, Russell D/0000-0002-9858-0191; Taylor, Alex/0000-0003-3492-7667",,,,,An investigation into the cognition behind spontaneous string pulling in New Caledonian crows.,,,,,,,,PLoS ONE,,,,5,2,,,1,7,,,,,,,,,,,Article,2010,2010,"The ability of some bird species to pull up meat hung on a string is a famous example of spontaneous animal problem solving. The ''insight'' hypothesis claims that this complex behaviour is based on cognitive abilities such as mental scenario building and imagination. An operant conditioning account, in contrast, would claim that this spontaneity is due to each action in string pulling being reinforced by the meat moving closer and remaining closer to the bird on the perch. We presented experienced and naive New Caledonian crows with a novel, visually restricted string-pulling problem that reduced the quality of visual feedback during string pulling. Experienced crows solved this problem with reduced efficiency and increased errors compared to their performance in standard string pulling. Naive crows either failed or solved the problem by trial and error learning. However, when visual feedback was available via a mirror mounted next to the apparatus, two naive crows were able to perform at the same level as the experienced group. Our results raise the possibility that spontaneous string pulling in New Caledonian crows may not be based on insight but on operant conditioning mediated by a perceptual-motor feedback cycle.",,,,,,,,,83,1,0,0,65,0,88,,,1932-6203,,,,,,,,,,,"Department of Psychology, University of Auckland, Auckland, New Zealand",,,,01/01/2010,ZOOREC:ZOOR14608055138,20179759
1,J,"Bird, Christopher D.; Emery, Nathan J.",,,,,,,,,,Rooks perceive support relations similar to six-month-old babies.,,,,,,,,Proceedings of the Royal Society Biological Sciences Series B,,,,277,1678,,,147,151,,,,,,,,,,,Article,January 7 2010,2010,"Some corvids have demonstrated cognitive abilities that rival or exceed those of the great apes; for example, tool use in New Caledonian crows, and social cognition, episodic-like memory and future planning in Western scrub-jays. Rooks appear to be able to solve novel tasks through causal reasoning rather than simple trial-and-error learning. Animals with certain expectations about how objects interact would be able to narrow the field of candidate causes substantially, because some causes are simply 'impossible'. Here we present evidence that rooks hold such expectations and appear to possess perceptual understanding of support relations similar to that demonstrated by human babies, which is more comprehensive than that of chimpanzees.",,,,,,,,,27,1,0,0,23,0,30,,,0962-8452,,,,,,,,,,,"Queen Mary Univ London, Sch Biol and Chem Sci, London, United Kingdom",,,,07/01/2010,ZOOREC:ZOOR14605030795,19812083
1,J,"Holzhaider, Jennifer C.; Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191",,,,,The development of pandanus tool manufacture in wild New Caledonian crows.,,,,,,,,Behaviour,,,,147,05-Jun,,,553,586,,,,,,,,,,,Article,2010,2010,"New Caledonian crows have remarkably complex tool manufacturing abilities. Here we document the ontogeny of pandanus tool manufacture in wild NC crows. Our results show that the development of wide pandanus tool manufacture is a lengthy process comparable to the development of tool use in Primates. Juveniles pass through four main stages of tool manufacture before they acquire adult-like proficiency. By 10 to 12 months of age most juveniles can manufacture tools with adult-like competency, but adult-like speed in manufacture and tool use is only reached in their second year. Whilst individual trial and error learning appears to play a major role in juveniles' development of pandanus tool skills, this development takes place in an environment scaffolded by parental birds. Juveniles stay close to their parents for their first year and have ample opportunity to observe parental tool manufacture and use. Parents influence the juveniles' early learning by leading them to Pandanus sp. trees where they provide discarded tools for early tool use. Exposure to parental tools might help juveniles form a mental template of functional tool design and, thus, facilitate the faithful transmission of local design traditions.",,,,,,,,,54,0,0,0,42,0,62,,,0005-7959,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland, New Zealand",,,,01/01/2010,ZOOREC:ZOOR14611075522,
1,J,"Mehlhorn, Julia; Hunt, Gavin R.; Gray, Russell D.; Rehkaemper, Gerd; Guentuerkuen, Onur",,,,"Gunturkun, Onur/JMR-0233-2023; Gray, Russell D/H-2078-2015","Gunturkun, Onur/0000-0003-4173-5233; Gray, Russell D/0000-0002-9858-0191",,,,,Tool-Making New Caledonian Crows Have Large Associative Brain Areas.,,,,,,,,Brain Behavior and Evolution,,,,75,1,,,63,70,,,,,,,,,,,Article,2010,2010,"Animals with a high rate of innovative and associative-based behavior usually have large brains. New Caledonian (NC) crows stand out due to their tool manufacture, their generalized problem-solving abilities and an extremely high degree of encephalization. It is generally assumed that this increased brain size is due to the ability to process, associate and memorize diverse stimuli, thereby enhancing the propensity to invent new and complex behaviors in adaptive ways. However, this premise lacks firm empirical support since encephalization could also result from an increase of only perceptual and/or motor areas. Here, we compared the brain structures of NC crows with those of carrion crows, jays and sparrows. The brains of NC crows were characterized by a relatively large mesopallium, striatopallidal complex, septum and tegmentum. These structures mostly deal with association and motor-learning. This supports the hypothesis that the evolution of innovative or complex behavior requires a brain composition that increases the ability to associate and memorize diverse stimuli in order to execute complex motor output. Since apes show a similar correlation of cerebral growth and cognitive abilities, the evolution of advanced cognitive skills appears to have evolved independently in birds and mammals but with a similar neural orchestration. Copyright [copyright] 2010 S. Karger AG, Basel",,,,,,,,,71,0,1,0,58,0,74,,,0006-8977,,,,,,,,,,,"Univ Dusseldorf, C&O Vogt Inst Brain Res, Dusseldorf, Germany",,,,01/01/2010,ZOOREC:ZOOR14609059146,20215728
