Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"Bania, Amanda E.; Harris, Stephany; Kinsley, Hannah R.; Boysen, Sarah T.",,,,,,,,,,Constructive and deconstructive tool modification by chimpanzees (Pan troglodytes).,,,,,,,,Animal Cognition,,,,12,1,,,85,95,,,,10.1007/s10071-008-0173-0,,,,,,,Article,Jan-09,2009,"Nine chimpanzees (Pan troglodytes) were tested for their ability to assemble or disassemble the appropriate tool to obtain a food reward from two different apparatus. In its deconstructed form, the tool functioned as a probe for one apparatus. In its constructed form, the tool functioned as a hook, appropriate for a second apparatus. Each subject completed four test trials with each apparatus type. Tool types were randomized and counter-balanced between the two forms. Results demonstrated that adult and juvenile chimpanzees (N = 7) were successful with both tool types, while two infant chimpanzees performed near chance. Off-line video analyses revealed that tool modifications followed by attempted solutions by the adults and juveniles were typically correct on the first attempt. Neither infant was successful in modifying tools correctly on the first attempt over all eight trials. The older chimpanzees' ability to modify the appropriate tool consistently prior to use indicates an immediate recognition of the functional attributes necessary for the successful use of tool types on each apparatus, and represents a non-replication of a previously reported study by Povinelli.",,,,,,,,,31,1,1,0,23,0,33,,,1435-9448,,,,,,,,,,,"Ohio State Univ, Dept Psychol, 209 Psychol Bldg, 1835 Neil Ave, Columbus, OH 43201, USA",,,,01/01/2009,ZOOREC:ZOOR14505031176,18654806
1,J,"Hecht, Erin",,,,,"Hecht, Erin/0000-0003-1247-0432",,,,,"Plasticity, innateness, and the path to language in the primate brain Comparing macaque, chimpanzee and human circuitry for visuomotor integration.",,,,,,,,Interaction Studies,,,,19,01-Feb,,,54,69,,,,,,,,,,,Article; Meeting paper,2018,2018,"Many researchers consider language to be definitionally unique to humans. However, increasing evidence suggests that language emerged via a series of adaptations to neural systems supporting earlier capacities for visuomotor integration and manual action. This paper reviews comparative neuroscience evidence for the evolutionary progression of these adaptations. An outstanding question is how to mechanistically explain the emergence of new capacities from pre-existing circuitry. One possibility is that human brains may have undergone selection for greater plasticity, reducing the extent to which brain organization is hard-wired and increasing the extent to which it is shaped by socially transmitted, learned behaviors. Mutations that made these new abilities easier or faster to learn would have undergone positive selection, and over time, the neural changes once associated with individual neural plasticity would tend to become heritable, innate, and fixed. Clearly, though, language is not entirely innate; it does not emerge without the requisite environmental input and experience. Thus, a mechanistic explanation for the evolution of language must address the inherent trade-off between the evolutionary pressure for underlying neural systems to be flexible and sensitive to environmental input vs. the tendency over time for continually adaptive behaviors to become reliably expressed in an early-emerging, canalized, less flexible manner.",,,,,,,,,1,0,0,0,0,0,1,,,1572-0373,,,,,,,,,,,"Georgia State Univ, Ctr Behav Neurosci, POB 5090, Atlanta, GA, 30302, USA",,,,21/10/2019,ZOOREC:ZOOR15511071282,
1,J,"Sanz, Crickette; Call, Josep; Morgan, David",,,,,"Call Balaguer, Josep/0000-0002-8597-8336",,,,,Design complexity in termite-fishing tools of chimpanzees (Pan troglodytes).,,,,,,,,Biology Letters,,,,5,3,,,293,296,,,,,,,,,,,Article,June 23 2009,2009,"Adopting the approach taken with New Caledonian crows (Corvus moneduloides), we present evidence of design complexity in one of the termite-fishing tools of chimpanzees (Pan troglodytes) in the Goualougo Triangle, Republic of Congo. Prior to termite fishing, chimpanzees applied a set of deliberate, distinguishable actions to modify herb stems to fashion a brush-tipped probe, which is different from the form of fishing tools used by chimpanzees in East and West Africa. This means that 'brush-tipped fishing probes', unlike 'brush sticks', are not a by-product of use but a deliberate design feature absent in other chimpanzee populations. The specialized modifications to prepare the tool for termite fishing, measures taken to repair non-functional brushes and appropriate orientation of the modified end suggest that these wild chimpanzees are attentive to tool modifications. We also conducted experimental trials that showed that a brush-tipped probe is more effective in gathering insects than an unmodified fishing probe. Based on these findings, we suggest that chimpanzees in the Congo Basin have developed an improved fishing probe design.",,,,,,,,,134,0,1,0,102,0,154,,,1744-9561,,,,,,,,,,,"Max Planck Inst Evolutionary Anthropol, Deutsch Pl 6, D-04103 Leipzig, Germany",,,,23/06/2009,ZOOREC:ZOOR14510061697,19324641
1,J,"McGrew, W.C.",,,,,,,,,,In search of the last common ancestor: new findings on wild chimpanzees.,,,,,,,,Royal Society Philosophical Transactions Biological Sciences,,,,365,1556,,,3267,3276,,,,,,,,,,,Article; Meeting paper,Oct 27 2010,2010,"Modelling the behaviour of extinct hominins is essential in order to devise useful hypotheses of our species' evolutionary origins for testing in the palaeontological and archaeological records. One approach is to model the last common ancestor (LCA) of living apes and humans, based on current ethological and ecological knowledge of our closest living relations. Such referential modelling is based on rigorous, ongoing field studies of the chimpanzee (Pan troglodytes) and the bonobo (Pan paniscus). This paper reviews recent findings from nature, focusing on those with direct implications for hominin evolution, e.g. apes, using elementary technology to access basic resources such as food and water, or sheltering in caves or bathing as thermoregulatory adaptations. I give preference to studies that directly address key issues, such as whether stone artefacts are detectible before the Oldowan, based on the percussive technology of hammer and anvil use by living apes. Detailed comparative studies of chimpanzees living in varied habitats, from rainforest to savannah, reveal that some behavioural patterns are universal (e.g. shelter construction), while others show marked (e.g. extractive foraging) or nuanced (e.g. courtship) cross-populational variation. These findings allow us to distinguish between retained, primitive traits of the LCA versus derived ones in the human lineage.",,,,,,,,,81,0,0,0,59,0,89,,,0962-8436,,,,,,,,,,,"Univ Cambridge, Leverhulme Ctr Human Evolutionary Studies, Cambridge, United Kingdom",,,,27/10/2010,ZOOREC:ZOOR14702011906,20855301
1,J,"Marshall-Pescini, Sarah; Whiten, Andrew",,,,,"Marshall-Pescini, Sarah/0000-0002-5944-4701",,,,,Social learning of nut-cracking behavior in East African sanctuary-living chimpanzees (Pan troglodytes schweinfurthii).,,,,,,,,Journal of Comparative Psychology,,,,122,2,,,186,194,,,,10.1037/0735-7036.122.2.186,,,,,,,Article,May-08,2008,"Nut cracking is restricted to communities of wild chimpanzees living in West Africa, suggesting it is an example of a socially transmitted tradition. Detailed study of the acquisition of nut cracking in wild chimpanzees is consistent with this conclusion. However, only 2, small-scale experiments have been carried out in captivity to explore the role of social transmission in the acquisition of this behavior. The study presented here does this with a comparatively larger, statistically viable sample of 11 sanctuary-living chimpanzees (Pan troglodytes schweinfurthii), permitting both between- and within-subjects experimental manipulations. Results confirmed that nut cracking can be acquired in a matter of days by social learning, but only in chimpanzees 3 to 4 years old and older. Direct comparisons are made with a study carried out in the wild, revealing striking similarities in developmental profiles.",,,,,,,,,53,0,0,0,38,0,54,,,0735-7036,,,,,,,,,,,"Univ Milan, Fac Med and Chirurg, Via T Pini 1, I-20134 Milan, Italy",,,,01/05/2008,ZOOREC:ZOOR14410057907,18489234
1,J,"Arroyo, Adrian; Hirata, Satoshi; Matsuzawa, Tetsuro; de la Torre, Ignacio",,,,"Matsuzawa, Tetsuro/ABE-9654-2021; Arroyo, Adrian/I-1522-2019","Matsuzawa, Tetsuro/0000-0002-8147-2725; Arroyo, Adrian/0000-0002-5850-0847; de la Torre, Ignacio/0000-0002-1805-634X",,,,,Nut Cracking Tools Used by Captive Chimpanzees (Pan troglodytes) and Their Comparison with Early Stone Age Percussive Artefacts from Olduvai Gorge.,,,,,,,,PLoS ONE,,,,11,11,,,e0166788,e0166788,,,,,,,,,,,Article,Nov 21 2016,2016,"We present the results of a series of experiments at the Kumamoto Sanctuary in Japan, in which captive chimpanzees (Pan troglodytes) performed several nut cracking sessions using raw materials from Olduvai Gorge, Tanzania. We examined captive chimpanzee pounding tools using a combination of technological analysis, use-wear distribution, and micro-wear analysis. Our results show specific patterns of use-wear distribution across the active surfaces of pounding tools, which reveal some similarities with traces on archaeological percussive objects from the Early Stone Age, and are consistent with traces on other experimental pounding tools used by modern humans. The approach used in this study may help to stablish a framework with which to interpret archaeological assemblages and improve understanding of use-wear formation processes on pounding tools used by chimpanzees. This study represents the first direct comparison of chimpanzee pounding tools and archaeological material, and thus may contribute to a better understanding of hominin percussive activities.",,,,,,,,,37,0,0,0,17,0,37,,,1932-6203,,,,,,,,,,,"Kyoto Univ, Kumamoto Sanctuary, 990 Ohtao, Kumamoto, 869201, Japan",,,,30/03/2017,ZOOREC:ZOOR15304022007,27870877
1,J,"Yamakoshi, Gen; Sugiyama, Yukimaru",,,,,,,,,,"Pestle-pounding behavior of wild chimpanzees at Bossou, Guinea: a newly observed tool-using behavior.",,,,,,,,Primates,,,,36,4,,,489,500,,,,10.1007/BF02382871,,,,,,,Article,Oct-95,1995,"A new type of tool-using behavior was observed in a group of wild chimpanzees (Pan troglodytes verus) at Bossou, Guinea. The chimpanzees used the leaf-petiole of oil-palm trees (Elaeis guineensis) as a pounding tool to deepen a hole in the oil-palm crown which appeared after the chimpanzees had pulled out the central young shoots. Finally, the chimpanzees extracted and ate the apical meristem or apical bud of the oil-palm tree which is edible but inaccessible without such tool use. The motor pattern which the chimpanzees employed is similar to that used for termite-nest digging but it is more exaggerated and requires great force. The behavior is reminiscent of pestle-pounding. The chimpanzees exploit substantial amounts of food with this tool-using skill, compensating for insufficient fruit foods in the primary forest. This tool-using behavior was first observed in 1990 and, to date, almost half of the group members have been confirmed to use the pestle tool. It appears that this tool-using behavior was invented recently and has since spread widely throughout the group as a habitual one.",,,,,,,,,62,0,0,0,33,0,65,,,0032-8332,,,,,,,,,,,"Primate Research Institute, Kyoto University, Kanrin, Inuyama, Aichi 484, Japan",,,,01/10/1995,ZOOREC:ZOOR13300004967,
1,J,"Sebastian-Enesco, Carla; Amezcua-Valmala, Nerea; Colmenares, Fernando; Mendes, Natacha; Call, Josep",,,,"Sebastian-Enesco, Carla/AAO-8545-2020","Sebastian-Enesco, Carla/0000-0001-7340-0038; Colmenares, Fernando/0000-0003-0089-318X; Amezcua Valmala, Nerea/0000-0002-3511-2796; Call Balaguer, Josep/0000-0002-8597-8336",,,,,Raising the level: orangutans solve the floating peanut task without visual feedback.,,,,,,,,Primates,,,,63,1,,,33,39,,,,,,,,,,,Article,Jan-22,2022,"Chimpanzees and orangutans are able to generate innovative behaviors to solve complicated physical problems. For example, when presented with an out-of-reach peanut at the bottom of a vertical tube (floating peanut task-FPT), some of them spontaneously spit water into the tube until the peanut floats to the top. Yet, it is unclear whether this innovative solution results from repeating those actions that bring the peanut incrementally closer to the top or from anticipating the solution before acting. In the current study, we addressed this question by presenting three naive orangutans with an opaque version of the FPT that prevented them from obtaining visual information about the effect of their actions on the position of the peanut. One of the subjects solved the opaque FPT in the very first trial: he collected water from the faucet and poured it into the opaque tube repeatedly until the hitherto non-visible peanut reached the top. This provides evidence for the first time that orangutans can potentially solve the FPT without relying on sensorimotor learning, but to some extent by mentally representing the problem.",,,,,,,,,0,0,0,0,0,0,0,,,0032-8332,,,,,,,,,,,"Univ Complutense Madrid, Grp UCM Psicobiol Social Evolut & Comparada, Madrid, Spain",,,,27/03/2022,ZOOREC:ZOOR15804010429,34655344
1,J,"Gruber, Thibaud; Singleton, Ian; van Schaik, Carel",,,,"Gruber, Thibaud/D-1628-2014","Gruber, Thibaud/0000-0002-6766-3947",,,,,Sumatran Orangutans Differ in Their Cultural Knowledge but Not in Their Cognitive Abilities.,,,,,,,,Current Biology,,,,22,23,,,2231,2235,,,,,,,,,,,Article,Dec 4 2012,2012,"Animal cultures are controversial (1, 2) because the method used to isolate culture in animals aims at excluding genetic and environmental influences rather than demonstrating social learning (3, 4). Here, we analyzed these factors in parallel in captivity to determine their influences on tool use. We exposed Sumatran orangutan (Pongo abelii) orphans from tool-using and non-tool-using regions (western swamps and eastern Langkat, respectively) that differed in both genetic (5) and cultural (6) backgrounds to a raking task and a honey-dipping task (7, 8) to assess their understanding of stick use. Orangutans from both regions were equally successful in raking; however, swamp orangutans were more successful than Langkat orangutans in honey dipping, where previously acquired knowledge was required. A larger analysis suggested that the Alas River could constitute a geographical barrier to the spread of this cultural trait (9). Finally, honey-dipping individuals were on average less than 4 years old, but this behavior is not observed in the wild before 6 years of age. Our results suggest first that genetic differences between wild Sumatran populations cannot explain their differences in stick use; however, their performances in honey dipping support a cultural differentiation in stick knowledge. Second, the results suggest that the honey-dippers were too young when arriving at the quarantine center to have possibly mastered the behavior in the wild individually (10), suggesting that they arrived with preestablished mental representations of stick use or, simply put, cultural ideas.",,,,,,,,,14,0,0,0,8,0,14,,,0960-9822,,,,,,,,,,,"EHESS, Ctr Norbert Elias, Marseille, F-13002, France",,,,07/11/2013,ZOOREC:ZOOR14911051435,23142043
1,J,"Matsuzawa, Tetsuro",,,,"Matsuzawa, Tetsuro/ABE-9654-2021","Matsuzawa, Tetsuro/0000-0002-8147-2725",,,,,Chimpanzees foraging on aquatic foods: algae scooping in Bossou.,,,,,,,,Primates,,,,60,4,,,317,319,,,,,,,,,,,Article,Jul-19,2019,,,,,,,,,,3,0,0,0,3,0,3,,,0032-8332,,,,,,,,,,,"Kyoto Univ, Inst Adv Study, Kyoto, Japan",,,,18/11/2019,ZOOREC:ZOOR15512080734,31267322
1,B,"Humle, Tatyana",,,,,,"Matsuzawa, Tetsuro; Humle, Tatyana; Sugiyama, Yukimara",,,,The tool repertoire of Bossou chimpanzees.,,,,,,,,The chimpanzees of Bossou and Nimba. [Primatology monographs.],,,,,,,,61,71,,,,,,,,,,,Book chapter,2011,2011,,,,,,,,,,6,0,0,0,5,0,7,,,,,978-4-431-53920-9,,,,,,,,,"School of Anthropology and Conservation, The Marlowe Building, University of Kent, Canterbury, Kent, CT2 7NR, United Kingdom",,,,01/01/2011,ZOOREC:ZOOR14711080887,
1,J,"Guo, Jerry",,,,,,,,,,A renowned field station rises from the ashes.,,,,,,,,Science (Washington D C),,,,320,5875,,,444,445,,,,10.1126/science.320.5875.444,,,,,,,Article,April 25 2008,2008,,,,,,,,,,1,0,0,0,1,0,1,,,0036-8075,,,,,,,,,,,,,,,25/04/2008,ZOOREC:ZOOR14409050052,18436754
1,J,"McLennan, Matthew R.",,,,,"McLennan, Matthew/0000-0002-5925-1483",,,,,Chimpanzee insectivory in the northern half of Uganda's Rift Valley: do Bulindi chimpanzees conform to a regional pattern?,,,,,,,,Primates,,,,55,2,,,173,178,,,,,,,,,,,Article,Apr-14,2014,"Insects are a nutritious food source for many Primates. In chimpanzees, insectivory is most prevalent among communities that manufacture tools to harvest social insects, particularly ants and termites. In contrast to other long-term study sites, chimpanzees (Pan troglodytes schweinfurthii) in Budongo Forest and Kibale National Park, Uganda, rarely eat insects and have small foraging tool kits, supporting speculation that infrequent insectivory-technically aided or otherwise-characterises chimpanzees in this part of Uganda's Rift Valley. To expand the dataset for this region, insect foraging was investigated at Bulindi (25 km from Budongo) over 19 months during two studies in 2007-2008 and 2012-2013. Systematic faecal analysis demonstrated that insectivory is a habitual foraging activity at this site. Overall levels of insect consumption varied considerably across months but were not predicted by monthly changes in rainfall or fruit intake. Unlike their Budongo and Kibale counterparts, Bulindi chimpanzees often consume ants (principally weaver ants, Oecophylla longinoda) and use sticks to dig out stingless bee (Meliponini) ground nests. In other respects, however, insectivory at Bulindi conforms to the pattern observed elsewhere in this region: they do not manufacture 'fishing' or 'dipping' tools to harvest termites and aggressive or hard-to-access ants (e.g., army ants, Dorylus spp.), despite availability of suitable prey. The Bulindi data lend support to the supposition that chimpanzees in this part of the Rift Valley rarely exploit termites and Dorylus ants, apparently lacking the 'cultural knowledge' that would enable them to do so most efficiently (i.e., tool use). The study's findings contribute to current debates about the relative influence of genetics, environment and culture in shaping regional and local variability in Pan foraging ecology.",,,,,,,,,6,0,0,0,5,0,6,,,0032-8332,,,,,,,,,,,"Oxford Brookes Univ, Fac Humanities & Social Sci, Gipsy Lane Campus, Oxford, OX3 0BP, United Kingdom",,,,05/09/2014,ZOOREC:ZOOR15009045649,24522970
1,B,"Fowler, Andrew; Pascual-Garrido, Alejandra; Buba, Umaru; Tranquilli, Sandra; Akosim, Callistus; Schoening, Caspar; Sommer, Volker",,,,"Pascual-Garrido, Alejandra/AAF-3269-2021",,"Sommer, Volker; Ross, Caroline",,,,Panthropology of the fourth chimpanzee: a contribution to cultural primatology.,,,,,,,,Primates of Gashaka: socioecology and conservation in Nigeria's biodiversity hotspot. [Developments in primatology: progress and prospects.],,,,,,,,451,492,,,,,,,,,,,Book chapter,2011,2011,,,,,,,,,,5,0,0,0,2,0,5,,,,,978-1-4419-7402-0,,,,,,,,,"Max-Planck-Institute for Evolutionary Anthropology, Leipzig 04103, Germany",,,,25/05/2011,ZOOREC:ZOOR14706047589,
1,J,"Girndt, Antje; Meier, T.; Call, J.",,,,,"Call Balaguer, Josep/0000-0002-8597-8336",,,,,Task constraints mask great apes' ability to solve the trap-table task.,,,,,,,,Journal of Experimental Psychology Animal Behavior Processes,,,,34,1,,,54,62,,,,10.1037/0097-7403.34.1.54,,,,,,,Article,Jan-08,2008,"Researchers have investigated animals' causal knowledge with a task requiring subjects to use a tool to bring a reward within reach whilst avoiding a trap. Previous studies have suggested limitations in the ability of several species to avoid traps in tubes or tables. However, certain features may have inflated task difficulty. We tested 20 chimpanzees (Pan troglodytes), 7 orangutans (Pongo pygmaeus), 5 bonobos (Pan paniscus), and 5 gorillas (Gorilla gorilla) in the trap-table-a task in which subjects have to pull one of two rakes prepositioned behind two rewards on a flat surface. One of the rewards is in front of a trap into which it will fall. We investigated the effect of trap type, tool type, the number of available tools, and reinforcement regime on performance. We replicated previous findings showing that apes failed to choose the correct rake above chance. However, when they could instead choose where to insert a single tool, around 80% of the apes solved the trap-table task in the first trial, revealing an important effect of task constraints on their performance.",,,,,,,,,37,0,0,0,28,0,40,,,0097-7403,,,,,,,,,,,"Max Planck Inst Evolut Anthropol, Deutsher Plz 6, D-04103 Leipzig, Germany",,,,01/01/2008,ZOOREC:ZOOR14408043535,18248114
1,J,"Greenfield, P.M.; Savage-Rumbaugh, E.S.",,,,,,,,,,Perceived variability and symbol use: a common language - cognition interface in children and chimpanzees (Pan troglodytes).,,,,,,,,Journal of Comparative Psychology,,,,98,2,,,201,218,,,,10.1037/0735-7036.98.2.201,,,,,,,Article,1984,1984,"Analysis of 2 chimpanzees' conversations with their teacher during a tool-use training task demonstrated that chimps use lexigrams, a humanly devised visual symbol system, selectively to encode perceived variability; that is, they generally used their symbols to differentiate alternative possibilities or to represent change or novelty in a situation. In contrast, they tended to leave unsaid what was unchanging, repetitive or the unique possibility in a situation. Perceived variability influenced not only which symbols were selected but also utterance length. A single dimension of variability in a situation leads to single-lexigram utterances; multiple dimensions are associated with multi-lexigram utterances. This pattern of results indicates that the absence of formal grammatical structure in chimp language does not imply that utterances beyond 1 word in length are either rote strings or imitations. The chimps' tendency to mention the variable while leaving the constant or redundant unsaid is, moreover, strong support for the position that their use of a humanly devised symbol system is more than a series of conditioned responses.",,,,,,,,,13,0,0,0,0,0,13,,,0735-7036,,,,,,,,,,,,,,,01/01/1984,ZOOREC:ZOOR12100020779,6744815
1,J,"Estienne, Vittoria; Robira, Benjamin; Mundry, Roger; Deschner, Tobias; Boesch, Christophe",,,,,"Robira, Benjamin/0000-0002-3168-6573",,,,,"Acquisition of a complex extractive technique by the immature chimpanzees of Loango National Park, Gabon.",,,,,,,,Animal Behaviour,,,,147,,,,61,76,,,,,,,,,,,Article,Jan-19,2019,"The relative importance of individual and social learning in acquiring complex technological skills in animals is debated, especially the influence of processes allowing high copying fidelity (namely, imitation and teaching). We investigated how immature wild chimpanzees, Pan troglodytes troglodytes, acquired the technique for extracting underground honey. This technique is interesting because (1) adults perform exploration, pounding and perforation in nonrandom but highly flexible action sequences to locate underground bee nests, (2) they have individual preferences for how to perforate the ground and (3) the nests are deeply buried and concealed, making success difficult to achieve. We analysed the behaviour of 16 immatures recorded by camera traps at 50 sites, and tested the influence of individual attributes (namely, age and sex) and maternal behaviour; we also tested whether mothers provided learning opportunities for their offspring. We found that, as they aged, immatures of both sexes progressively matched adults' behaviour in action sequences and observed their social models more continuously. Immature males used the most common grip type used by adults for perforating (namely, the coordinated use of hands and feet) progressively more as they aged, but no effect of maternal preferences was detected. Thus, the adult technique was probably acquired via a combination of physical maturation (i.e. increased body strength and motor coordination) and observational learning, although individual learning could not be completely ruled out. Finally, the proportion of time mothers spent inactive at bee nest sites was high when they were accompanied by young daughters and decreased as daughters aged, while the opposite pattern was found for sons. Mothers may thus stimulate learning by immatures by adjusting their behaviour according to their offspring's sex and age. Overall, we showed that immature chimpanzees acquired this complex tool use behaviour via a combination of social and nonsocial learning processes, including potential maternal stimulation. (C) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",,,,,,,,,11,0,0,0,6,0,14,,,0003-3472; 1095-8282,,,,,,,,,,,"Max Planck Inst Evolutionary Anthropol, Dept Primatol, Deutsch Pl 6, Leipzig, D-04103, Germany",,,,28/03/2019,ZOOREC:ZOOR15504021222,
1,B,"Ohashi, Gaku",,,,,,"Matsuzawa, Tetsuro; Humle, Tatyana; Sugiyama, Yukimara",,,,From Bossou to the forests of Liberia.,,,,,,,,The chimpanzees of Bossou and Nimba. [Primatology monographs.],,,,,,,,313,321,,,,,,,,,,,Book chapter,2011,2011,,,,,,,,,,4,0,0,0,3,0,4,,,,,978-4-431-53920-9,,,,,,,,,"Japan Monkey Centre, Inuyama, Aichi, 484-0081, Japan",,,,01/01/2011,ZOOREC:ZOOR14711080951,
1,J,"Kalan, Ammie K.; Kulik, Lars; Arandjelovic, Mimi; Boesch, Christophe; Haas, Fabian; Dieguez, Paula; Barratt, Christopher D.; Abwe, Ekwoge E.; Agbor, Anthony; Angedakin, Samuel; Aubert, Floris; Ayimisin, Emmanuel Ayuk; Bailey, Emma; Bessone, Mattia; Brazzola, Gregory; Buh, Valentine Ebua; Chancellor, Rebecca; Cohen, Heather; Coupland, Charlotte; Curran, Bryan; Danquah, Emmanuel; Deschner, Tobias; Dowd, Dervla; Eno-Nku, Manasseh; Fay, J. Michael; Goedmakers, Annemarie; Granjon, Anne-Celine; Head, Josephine; Hedwig, Daniela; Hermans, Veerle; Jeffery, Kathryn J.; Jones, Sorrel; Junker, Jessica; Kadam, Parag; Kambi, Mohamed; Kienast, Ivonne; Kujirakwinja, Deo; Langergraber, Kevin E.; Lapuente, Juan; Larson, Bradley; Lee, Kevin C.; Leinert, Vera; Llana, Manuel; Marrocoli, Sergio; Meier, Amelia C.; Morgan, Bethan; Morgan, David; Neil, Emily; Nicholl, Sonia; Normand, Emmanuelle; Ormsby, Lucy Jayne; Pacheco, Liliana; Piel, Alex; Preece, Jodie; Robbins, Martha M.; Rundus, Aaron; Sanz, Crickette; Sommer, Volker; Stewart, Fiona; Tagg, Nikki; Tennie, Claudio; Vergnes, Virginie; Welsh, Adam; Wessling, Erin G.; Willie, Jacob; Wittig, Roman M.; Yuh, Yisa Ginath; Zuberbuhler, Klaus; Kuehl, Hjalmar S.",,,,"Bessone, Mattia/AAL-6716-2021; Zuberbuhler, Klaus/A-9053-2011; Lapuente, Juan/ABG-3912-2021","Bessone, Mattia/0000-0002-8066-6413; Zuberbuhler, Klaus/0000-0001-8378-088X; Lapuente, Juan/0000-0002-6783-5585; Dieguez, Paula/0000-0002-6951-2771; Lee, Kevin/0000-0002-5606-8683; Kalan, Ammie/0000-0003-1542-7077; Hermans, Veerle/0000-0002-5232-992X; christophe, boesch/0000-0001-9538-7858; Barratt, Christopher/0000-0003-3267-8855; Stewart, Fiona A./0000-0002-4929-4711; Piel, Alexander/0000-0002-4674-537X",,,,,Environmental variability supports chimpanzee behavioural diversity.,,,,,,,,Nature Communications,,,,11,1,,,4451,4451,,,,,,,,,,,Article,Sep 15 2020,2020,"Large brains and behavioural innovation are positively correlated, species-specific traits, associated with the behavioural flexibility animals need for adapting to seasonal and unpredictable habitats. Similar ecological challenges would have been important drivers throughout human evolution. However, studies examining the influence of environmental variability on within-species behavioural diversity are lacking despite the critical assumption that population diversification precedes genetic divergence and speciation. Here, using a dataset of 144 wild chimpanzee (Pan troglodytes) communities, we show that chimpanzees exhibit greater behavioural diversity in environments with more variability - in both recent and historical timescales. Notably, distance from Pleistocene forest refugia is associated with the presence of a larger number of behavioural traits, including both tool and non-tool use behaviours. Since more than half of the behaviours investigated are also likely to be cultural, we suggest that environmental variability was a critical evolutionary force promoting the behavioural, as well as cultural diversification of great apes.",,,,,,,,,38,0,0,0,21,1,42,,,2041-1723,,,,,,,,,,,"Max Planck Inst Evolutionary Anthropol, Leipzig, D-04103, Germany",,,,26/02/2021,ZOOREC:ZOOR15703019727,32934202
1,J,"van Leeuwen, Edwin J.C.; Hoppitt, William",,,,"Hoppitt, William/T-4582-2018","Hoppitt, William/0000-0003-0815-5720",,,,,Biased cultural transmission of a social custom in chimpanzees.,,,,,,,,Science Advances,,,,9,7,,,eade5675,eade5675,,,,,,,,,,,Article,Feb 17 2023,2023,"Cultural transmission studies in animals have predominantly focused on identifying between-group variation in tool-use techniques, while immaterial cultures remain understudied despite their potential for highlighting sim-ilarities between human and animal culture. Here, using long-term data from two chimpanzee communities, we tested whether one of chimpanzees' most enigmatic social customs-the grooming handclasp-is culturally transmitted by investigating the influence of well-documented human transmission biases on their variational preferences. After identifying differences in style preferences between the communities, we show that older and dominant individuals exert more influence over their partners' handclasp styles. Mothers were equally likely to influence their offspring's preferences as nonkin, indicating that styles are transmitted both vertically and obliquely. Last, individuals gradually converged on the group style, suggesting that conformity guides chim-panzees' handclasp preferences. Our findings show that chimpanzees' social lives are influenced by cultural transmission biases that hitherto were thought to be uniquely human. Cultural transmission studies in animals have predominantly focused on identifying between-group variation in tool-use techniques, while immaterial cultures remain understudied despite their potential for highlighting sim-ilarities between human and animal culture. Here, using long-term data from two chimpanzee communities, we tested whether one of chimpanzees' most enigmatic social customs-the grooming handclasp-is culturally transmitted by investigating the influence of well-documented human transmission biases on their variational preferences. After identifying differences in style preferences between the communities, we show that older and dominant individuals exert more influence over their partners' handclasp styles. Mothers were equally likely to influence their offspring's preferences as nonkin, indicating that styles are transmitted both vertically and obliquely. Last, individuals gradually converged on the group style, suggesting that conformity guides chim-panzees' handclasp preferences. Our findings show that chimpanzees' social lives are influenced by cultural transmission biases that hitherto were thought to be uniquely human.",,,,,,,,,0,0,0,0,0,0,0,,,2375-2548; 2375-2548,,,,,,,,,,,"Utrecht Univ, Dept Biol, Utrecht, Netherlands",,,,29/07/2023,ZOOREC:ZOOR15908056609,36791187
