Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"Ndiaye, Papa Ibnou; Anh Galat-Luong; Galat, Gerard; Nizinski, Georges",,,,,,,,,,"ENDANGERED WEST AFRICAN CHIMPANZEES PAN TROGLODYTES VERUS (SCHWARZ, 1934) (PRIMATES: HOMINIDAE) IN SENEGAL PREFER PTEROCARPUS ERINACEUS, A THREATENED TREE SPECIES, TO BUILD THEIR NESTS: IMPLICATIONS FOR THEIR CONSERVATION.",,,,,,,,Journal of Threatened Taxa,,,,5,17,,,5266,5272,,,,,,,,,,,Article,Dec 26 2013,2013,"The West African Chimpanzee Pan troglodytes verus is Endangered (A4cd ver 3.1) in Senegal (Humle et al. 2008), mainly due to habitat fragmentation and destruction. We gathered qualitative and quantitative data on the tree species preferences of the West African Chimpanzee for nest building in order to gain insight into habitat dependence. Between March 1998 and Febrary 2000 we identified tree species in which a sample of 1790 chimpanzee nests had been built, and ranked species in preference order. We compared this sample to the relative abundance of tree species in the chimpanzee habitat to determine whether particular species were chosen for nesting. We observed that about a quarter (25.42%) of nests were built in Pterocarpus erinaceus, which is considerably greater than would be expected from the abundance of this species in the habitat (6.35%), indicating a strong preference by chimpanzees. We examined the physical traits of the most-used tree species and concluded that height and wood hardness may be key choice features. P. erinaceus is threatened in Senegal due to extensive cutting, which may endanger chimpanzees living outside the boundaries of protected areas. In the current anthropogenic setting our results provide conservation managers with information on how to protect a key aspect of the chimpanzee natural environment.",,,,,,,,,5,0,0,0,4,0,6,,,0974-7893; 0974-7907,,,,,,,,,,,"Univ Cheikh Anta Diop, Dept Biol Anim, BP 5005, Dakar, Senegal",,,,08/05/2014,ZOOREC:ZOOR15005024077,
1,J,"Meder, A.",,,,,,,,,,Effects of hand-rearing on the behavioural development of infant and juvenile gorillas (Gorilla g. gorilla).,,,,,,,,Developmental Psychobiology,,,,22,4,,,357,376,,,,10.1002/dev.420220404,,,,,,,Article,1989,1989,"Nineteen hand-reared and seven mother-reared infant and juvenile gorillas were observed for a period of 3 years. Almost all hand-reared individuals developed stereotyped behaviors during the first months. In most cases these behaviors disappeared in the first or second year. Social behaviors, solitary play, nest building and grooming developed at about the same age in hand-reared and mother-reared infants. Hand-reared immatures showed significantly more solitary play, more aggression and less social play than mother-reared ones, especially when raised in pairs. When young gorillas were kept in groups, the frequencies of these behaviors came nearer to those of mother-reared immatures. No significant differences were noted in social play. When introduced to conspecifics, hand-reared infants sometimes reacted with indiscriminant aggression. Gorillas should thus preferably be reared in peer groups and be introduced to adults not later than one year of age.",,,,,,,,,31,0,0,0,22,0,38,,,0012-1630,,,,,,,,,,,,,,,01/01/1989,ZOOREC:ZOOR12600018142,2721818
1,J,"Boyko, Ryan H.; Marshall, Andrew J.",,,,,,,,,,Using simulation models to evaluate ape nest survey techniques.,,,,,,,,PLoS ONE,,,,5,5,,,1,9,,,,,,,,,,,Article,2010,2010,"Background: Conservationists frequently use nest count surveys to estimate great ape population densities, yet the accuracy and precision of the resulting estimates are difficult to assess. Methodology/Principal Findings: We used mathematical simulations to model nest building behavior in an orangutan population to compare the quality of the population size estimates produced by two of the commonly used nest count methods, the 'marked recount method' and the 'matrix method.' We found that when observers missed even small proportions of nests in the first survey, the marked recount method produced large overestimates of the population size. Regardless of observer reliability, the matrix method produced substantial overestimates of the population size when surveying effort was low. With high observer reliability, both methods required surveying approximately 0.26% of the study area (0.26 km2 out of 100 km2 in this simulation) to achieve an accurate estimate of population size; at or above this sampling effort both methods produced estimates within 33% of the true population size 50% of the time. Both methods showed diminishing returns at survey efforts above 0.26% of the study area. The use of published nest decay estimates derived from other sites resulted in widely varying population size estimates that spanned nearly an entire order of magnitude. The marked recount method proved much better at detecting population declines, detecting 5% declines nearly 80% of the time even in the first year of decline. Conclusions/Significance: These results highlight the fact that neither nest surveying method produces highly reliable population size estimates with any reasonable surveying effort, though either method could be used to obtain a gross population size estimate in an area. Conservation managers should determine if the quality of these estimates are worth the money and effort required to produce them, and should generally limit surveying effort to 0.26% of the study area, unless specific management goals require more intensive sampling. Using site- and time- specific nest decay rates (or the marked recount method) are essential for accurate population size estimation. Marked recount survey methods with sufficient sampling effort hold promise for detecting population declines.",,,,,,,,,9,0,0,0,9,0,13,,,1932-6203,,,,,,,,,,,"Department of Anthropology and Graduate Group in Ecology, University of California Davis, Davis, California, USA",,,,01/01/2010,ZOOREC:ZOOR14702013324,20505781
1,J,"Plumptre, A.J.; Reynolds, V.",,,,"Plumptre, Andrew J./X-3145-2019","Plumptre, Andrew J./0000-0002-9333-4047",,,,,Nesting behavior in chimpanzees: implications for censuses.,,,,,,,,International Journal of Primatology,,,,18,4,,,475,485,,,,10.1023/A:1026302920674,,,,,,,Article,Aug-97,1997,,,,,,,,,,85,0,0,0,59,0,100,,,0164-0291,,,,,,,,,,,"Institute of Biological Anthropology, Oxford University, 58 Banbury Road, Oxford OX2 6QS, United Kingdom",,,,01/08/1997,ZOOREC:ZOOR13400044825,
1,J,"Casimir, M.J.",,,,,,,,,,An analysis of gorilla nesting sites of the Mt. Kahuzi region (Zaire).,,,,,,,,Folia Primatologica,,,,32,4,,,290,308,,,,10.1159/000155920,,,,,,,Article,1979,1979,"In the Mt. Kahuzi region (Zaire), a group of gorillas was observed and 63 nesting sites examined. Nest-building materials are listed and individual nest locations described from the climatic and topological aspects. Defecation behavior differs from that of the Virunga population. Distance measurements between ground nests showed no distinctions in the arrangement of sex or age classes.",,,,,,,,,24,0,0,0,12,0,27,,,0015-5713,,,,,,,,,,,,,,,01/01/1979,ZOOREC:ZOOR11600036827,
1,J,"Bernstein, I. S.",,,,,,,,,,Response to nesting materials of wild born and captive born chimpanzees.,,,,,,,,Animal Behaviour,,,,10,,,,1,6,,,,10.1016/0003-3472(62)90123-9,,,,,,,Article,1962,1962,,,,,,,,,,38,0,0,0,15,0,40,,,,,,,,,,,,,,,,,,01/01/1962,ZOOREC:ZOOR09900007905,
1,J,"van Noordwijk, Maria A.; van Schaik, Carel P.",,,,,,,,,,Development of ecological competence in Sumatran orangutans.,,,,,,,,American Journal of Physical Anthropology,,,,127,1,,,79,94,,,,10.1002/ajpa.10426,,,,,,,Article,May-05,2005,"Data on orangutans (Pongo pygmaeus abelii) living in a Sumatran swamp forest yield an estimated median interbirth interval of at least 8 years, concurring with findings from other sites. This longest known mammalian interbirth interval appears due to maternal amenorrhea during the long exclusive dependence of the offspring. We describe the development of various components of offspring independence. In this arboreal ape, 3-year-olds had largely reached locomotor independence. Nest-building skills were also well-developed in 3-year-olds, but immatures shared their mother's nest until weaned at around age 7. At time of birth of the new sibling, association with the mother had begun to decline for both male and female offspring, suggesting that the immatures had mastered all the necessary skills, including basic tool use, to feed themselves. By about 11 years of age, they also ranged independently from the mother. These results show that orangutans do not develop independence more slowly than chimpanzees. Why, then, is weaning 2 years later in orangutans? In chimpanzees, mothers are often accompanied by two or even three consecutive offspring, unlike in orangutans. This contrast suggests that an orangutan mother cannot give birth until the previous offspring is ecologically competent enough to begin to range independently of her, probably due to the high energy costs of association. Thus, the exceptionally long interbirth intervals of orangutans may be a consequence of their solitary lifestyle. [copyright] 2004 Wiley-Liss, Inc.",,,,,,,,,111,0,0,0,86,0,141,,,0002-9483,,,,,,,,,,,"Department of Biological Anthropology and Anatomy, Duke University, Box 90383, Durham, NC 27708, USA",,,,01/05/2005,ZOOREC:ZOOR14108045736,15472890
1,J,"Sanz, Crickette; Morgan, David; Strindberg, Samantha; Onononga, Jean Robert",,,,,,,,,,Distinguishing between the nests of sympatric chimpanzees and gorillas.,,,,,,,,Journal of Applied Ecology,,,,44,2,,,263,272,,,,10.1111/j.1365-2664.2007.01278.x,,,,,,,Article,Apr-07,2007,"Our current inability to estimate precisely the population sizes of chimpanzees and gorillas across much of the Congo Basin has been detrimental to the development of conservation strategies for the preservation of these endangered apes. Systematic counts of nests are currently the most commonly used method to estimate ape abundance, but distinguishing between the nests of sympatric chimpanzees and gorillas has proven to be an enduring obstacle to estimating species-specific abundance. In general, the builder of more than 75% of nests recorded during surveys is undetermined. We hypothesized that sleeping habits and nest building patterns would allow us to differentiate between the nests of these apes.We constructed a predictive model using stepwise discriminant function analysis to determine characteristics that accurately distinguished between chimpanzee and gorilla nests. We analysed 13 variables associated with 3425 ape nests from three independent surveys conducted in the Goualougo Triangle of the Nouabale-Ndoki National Park, Republic of Congo.The model correctly classified more than 90% of nests in our validation subsample. Nest height, nest type, forest type and understorey closure were identified as important variables for distinguishing between chimpanzee and gorilla nests at this site. Attributing nests to either species increased the precision of resulting density estimates, which enhanced the statistical power to detect trends in population fluctuation.Although specific variables may differ between study sites, we have demonstrated that predictive models to distinguish between the nests of sympatric chimpanzee and gorillas provide a promising approach to improving the quality of ape survey data.Synthesis and applications. Our study introduces an innovative solution to the dilemma of discriminating between the nests of sympatric chimpanzees and gorillas, which increases the specificity and precision of resulting ape abundance estimates. There is an urgent need to improve methods to evaluate and monitor remaining ape populations across western and central Africa that are experiencing the imminent threats of emergent diseases, poaching and expanding human development. Increasing the quality of density estimates from field survey data will aid in the development of local conservation initiatives, national strategies and international policies on behalf of remaining ape populations.",,,,,,,,,46,0,0,0,37,0,49,,,0021-8901,,,,,,,,,,,"Max Planck Inst Evolutionary Anthropol, Dept Primatol, Deutscher Pl 6, D-04103 Leipzig, Germany",,,,01/04/2007,ZOOREC:ZOOR14309055257,
1,J,"Stewart, Fiona A.; Piel, Alexander K.; Azkarate, Jurgi C.; Pruetz, Jill D.",,,,,"Piel, Alexander/0000-0002-4674-537X; Cristobal-Azkarate, Jurgi/0000-0002-2799-8638; Stewart, Fiona A./0000-0002-4929-4711",,,,,Savanna chimpanzees adjust sleeping nest architecture in response to local weather conditions.,,,,,,,,American Journal of Physical Anthropology,,,,166,3,,,549,562,,,,,,,,,,,Article,Jul-18,2018,"ObjectivesGreat ape nests are hypothesized to aid safe, secure sleep via providing thermoregulation or protection from predators and vectors. We aimed to describe and investigate variation in chimpanzee nest architecture across two populations in response to local weather conditions. Materials and MethodsWe experimentally tested whether nests provide insulation by measuring heat loss within and outside nests, and took detailed measurements of the number, size, and type of materials used in nest building across two dry-habitat research sites (Fongoli, Senegal, and Issa, Tanzania). We tested application of principal components analysis (PCA) to extract composite quantitative measures of the key components of shape and architecture, before testing how PCs vary across populations with overnight weather conditions that reflect hypothesized thermoregulatory function. ResultsHeat loss is greater and occurs faster outside of nests. PCA allowed meaningful comparison of nests within and between sites. Nest variation at both sites revealed chimpanzees built thicker nests in cooler conditions and used more broken branches and support in moister conditions. Chimpanzees in Fongoli used more lining and mattress material in colder conditions, whilst in Issa nest depth and support branch size were larger in windier conditions. DiscussionShape and architectural measures reflected insulation and stability of nest structure. Chimpanzees in Fongoli and Issa may achieve the same functional goals by adjusting nest shape and architecture in different ways. These results suggest that wild chimpanzees show flexible building techniques in response to local, overnight weather conditions in making an insulating and stable, supportive platform for sleep.",,,,,,,,,18,0,0,0,12,0,19,,,0002-9483; 1096-8644,,,,,,,,,,,"Liverpool John Moores Univ, Sch Nat Sci & Psychol, Liverpool, Merseyside, L3 3AF, United Kingdom",,,,27/11/2018,ZOOREC:ZOOR15412084452,29989162
1,J,"Boesch, Christophe",,,,,,,,,,Innovation in wild chimpanzee (Pan troglodytes).,,,,,,,,International Journal of Primatology,,,,16,1,,,1,16,,,,10.1007/BF02700150,,,,,,,Article,Feb-95,1995,,,,,,,,,,81,0,0,0,45,0,88,,,0164-0291,,,,,,,,,,,,,,,01/02/1995,ZOOREC:ZOOR13200035720,
1,J,"Fauzi, Fouad; Suemarno; Afandhi, Aminudin; Leksono, Amin Setyo",,,,,"Afandhi, Aminudin/0000-0003-4593-3413",,,,,"Nesting behavior of Bornean immature Orangutan (Pongo pygmaeus wurmbii) in Nyaru Menteng Arboretum School, Palangka Raya, Central Kalimantan, Indonesia.",,,,,,,,Biodiversitas,,,,21,5,,,2172,2179,,,,,,,,,,,Article,May-20,2020,"This research aimed at analyzing the nesting behavior of Bornean Orangutan (Pongo pygmaeus wurmbii) in Nyaru Menteng Arboretum, Palangka Raya, Central Kalimantan, Indonesia. The objects of observation were the immature orangutan nest, and the type of nest tree. The purposive sampling technique was used because not all immature Orangutans could make a nest. The Focal animal sampling method was used to determine the daily behavior and nets building activity. It involved observing and recording the behavior of five young Orangutans over a certain period of time and analyzing the nest made. The results of the study established that the daily activity of immature Orangutan on an average sequentially ranges from feeding 17.18%, moving 23.92%, resting 26.34%, and social behavior 32.57%. The process of making a nest begins with finding a suitable branch, bending and breaking twigs, and then arranging the twigs and leaves as a mattress. The duration of building a nest was 5.00 to 6.44 minutes, the preferred nest tree was Palaquium xanthochymum and Shorea spp., and the direction of the nest more facing west.",,,,,,,,,0,0,0,0,0,0,0,,,1412-033X,,,,,,,,,,,"Univ Brawijaya, Fac Math & Nat Sci, Jl Vet, Malang, East Java, 65145, Indonesia",,,,20/07/2020,ZOOREC:ZOOR15607049877,
1,J,"Bastian, Meredith L.; Glendinning, David R.; Reddy, Alexandra J.; Herrelko, Elizabeth S.; Brown, Melba; Renner, Elizabeth; Thompson, Laurie",,,,"Renner, Elizabeth/KBA-6165-2024; Bastian, Meredith/IXN-1301-2023","Renner, Elizabeth/0000-0002-3363-4347; Herrelko, Elizabeth/0000-0001-8883-5835",,,,,Nest location preferences in zoo-housed orangutans.,,,,,,,,Applied Animal Behaviour Science,,,,207,,,,123,128,,,,,,,,,,,Article,Oct-18,2018,"Nest building is an advanced and complex activity that wild orangutans engage in, yet they do so on a daily basis and with potential safety consequences. Like their wild counterparts, zoo-housed orangutans also make nests when given adequate materials, yet comparatively little research has documented the nesting habits of captive orangutans, including potential social and environmental influences of nest site selections. We documented the night nesting behavior of six adult orangutans housed at the Smithsonian's National Zoological Park (NZP), identifying preferred nest locations and proximity to conspecifics, comparing observed patterns to those reported in a nest behavior survey of orangutan facilities throughout the Association of Zoos and Aquariums (AZA). Survey results reveal that in addition to several universal patterns of nesting behaviors, as in the wild, the sharing of night nests by captive adult orangutans occurs only rarely (2 of 31 surveyed facilities). Data collected at NZP indicate that night nearest neighbor associations among nesting conspecifics may be a useful proxy for actual nearest neighbor data taken during daytime social interactions and may offer a more feasible alternative for determining social relationships among large groups of socially housed orangutans.",,,,,,,,,1,0,0,0,0,0,1,,,0168-1591,,,,,,,,,,,"Smithsonians Natl Zoo & Conservat Biol Inst, Anim Care Sci, MRC 5507, Washington, DC, 20013, USA",,,,24/06/2019,ZOOREC:ZOOR15507039775,
1,J,"Wich, Serge A.; Krutzen, Michael; Lameira, Adriano R.; Nater, Alexander; Arora, Natasha; Bastian, Meredith L.; Meulman, Ellen; Morrogh-Bernard, Helen C.; Atmoko, S. Suci Utami; Pamungkas, Joko; Perwitasari-Farajallah, Dyah; Hardus, Madeleine E.; van Noordwijk, Maria; van Schaik, Carel P.",,,,"Pamungkas, Joko/GPK-3471-2022; Bastian, Meredith/IXN-1301-2023; Nater, Alexander/ABF-5719-2020; Arora, Natasha/L-6579-2014; Lameira, Adriano R/A-6744-2012; Perwitasari-Farajallah, Dyah/CAE-9260-2022; Lameira, Adriano R/ACX-6318-2022; Krutzen, Michael C/D-9550-2011","Nater, Alexander/0000-0002-4805-5575; Arora, Natasha/0000-0002-6144-4743; Perwitasari-Farajallah, Dyah/0000-0001-6206-1675; Lameira, Adriano R/0000-0003-3071-4824; Wich, Serge/0000-0003-3954-5174; Krutzen, Michael/0000-0003-1055-5299; utami, sri/0000-0002-5138-242X",,,,,Call Cultures in Orang-Utans?,,,,,,,,PLoS ONE,,,,7,5,,,1,9,,,,,,,,,,,Article,2012,2012,"Background: Several studies suggested great ape cultures, arguing that human cumulative culture presumably evolved from such a foundation. These focused on conspicuous behaviours, and showed rich geographic variation, which could not be attributed to known ecological or genetic differences. Although geographic variation within call types (accents) has previously been reported for orang-utans and other primate species, we examine geographic variation in the presence/absence of discrete call types (dialects). Because orang-utans have been shown to have geographic variation that is not completely explicable by genetic or ecological factors we hypothesized that this will be similar in the call domain and predict that discrete call type variation between populations will be found. Methodology/Principal Findings: We examined long-term behavioural data from five orang-utan populations and collected fecal samples for genetic analyses. We show that there is geographic variation in the presence of discrete types of calls. In exactly the same behavioural context (nest building and infant retrieval), individuals in different wild populations customarily emit either qualitatively different calls or calls in some but not in others. By comparing patterns in call-type and genetic similarity, we suggest that the observed variation is not likely to be explained by genetic or ecological differences. Conclusion/Significance: These results are consistent with the potential presence of 'call cultures' and suggest that wild orang-utans possess the ability to invent arbitrary calls, which spread through social learning. These findings differ substantially from those that have been reported for primates before. First, the results reported here are on dialect and not on accent. Second, this study presents cases of production learning whereas most primate studies on vocal learning were cases of contextual learning. We conclude with speculating on how these findings might assist in bridging the gap between vocal communication in non-human primates and human speech.",,,,,,,,,62,0,0,0,36,0,65,,,1932-6203,,,,,,,,,,,"Anthropological Institute and Museum, University of Zurich, Zurich, Switzerland",,,,24/08/2013,ZOOREC:ZOOR14809060363,22586464
1,J,"Carvalho, Joana S.; Marques, Tiago A.; Vicente, Luis",,,,"Marques, Tiago Andre/M-3253-2019; Marques, Tiago A/A-5530-2010; Vicente, Luis/A-7443-2013","Marques, Tiago Andre/0000-0002-2581-1972; Carvalho, Joana Silva/0000-0002-4235-1242; Vicente, Luis/0000-0002-3383-5480",,,,,"Population Status of Pan troglodytes verus in Lagoas de Cufada Natural Park, Guinea-Bissau.",,,,,,,,PLoS ONE,,,,8,8,,,e71527,e71527,,,,,,,,,,,Article,Aug 7 2013,2013,"The western chimpanzee, Pan troglodytes verus, has been classified as Endangered on the IUCN Red List since 1988. Intensive agriculture, commercial plantations, logging, and mining have eliminated or degraded the habitats suitable for P. t. verus over a large part of its range. In this study we assessed the effect of land-use change on the population size and density of chimpanzees at Lagoas de Cufada Natural Park (LCNP), Guinea-Bissau. We further explored chimpanzee distribution in relation to landscape-level proxies of human disturbance. Nest count and distance-sampling methods were employed along 11 systematically placed linear transects in 2010 and 2011. Estimated nest decay rate was 293.9 days (%CV = 58.8). Based on this estimate of decay time and using the Standing-Crop Nest Count Method, we obtained a habitat-weighted average chimpanzee density estimate for 2011 of 0.22 nest building chimpanzees/km2 (95% CI 0.08-0.62), corresponding to 137 (95% CI 51.0-390.0) chimpanzees for LCNP. Human disturbance had a negative influence on chimpanzee distribution as nests were built farther away from human settlements, roads, and rivers than if they were randomly distributed, coinciding with the distribution of the remaining patches of dense canopy forest. We conclude that the continuous disappearance of suitable habitat (e. g. the replacement of LCNP's dense forests by monocultures of cashew plantations) may be compromising the future of one of the most threatened Guinean coastal chimpanzee populations. We discuss strategies to ensure long-term conservation in this important refuge for this chimpanzee subspecies at its westernmost margin of geographic distribution.",,,,,,,,,10,0,0,0,8,0,13,,,1932-6203,,,,,,,,,,,"Univ Lisbon, Dept Biol, Campo Grande C2, Lisbon, P-1699, Portugal",,,,07/08/2013,ZOOREC:ZOOR15010053149,23940766
1,J,"Hernandez-Aguilar, R. Adriana; Moore, Jim; Stanford, Craig B.",,,,"Hernandez-Aguilar, R. Adriana/K-4709-2014","Hernandez-Aguilar, R. Adriana/0000-0002-9539-8669",,,,,Chimpanzee nesting patterns in savanna habitat: Environmental influences and preferences.,,,,,,,,American Journal of Primatology,,,,75,10,,,979,994,,,,,,,,,,,Article,Oct-13,2013,"Data on chimpanzee (Pan troglodytes) nesting patterns were collected in Issa, Ugalla, western Tanzania. Ugalla is one of the driest, most open, and seasonal habitats inhabited by chimpanzees. We investigated the physical characteristics of nests and trees used for nesting to understand environmental influences on nest building and identify the characteristics preferred by the chimpanzees and the basis for such preferences. We analyzed 2,167 nests and 1,523 nesting trees. Most nests were built in the middle section of the tree crown and close to the tree trunk, and used a single tree in construction. Some physical characteristics of nests (e.g., distance from tree trunk) seemed to be the result of constraints imposed by tree structure. Issa chimpanzees preferred tall trees with high first branches for nesting supporting the hypothesis that elevated height of a sleeping place is a predator defense strategy. The height from the ground to the first branch showed less variation than either tree height or crown height and correlated weakly with tree height, suggesting that height from the ground to the first branch may be a more important factor than tree height alone in selecting a tree in which to nest. As in other study sites, the chimpanzees used tree species in proportions that did not correspond to their abundance suggesting tree species preference. We report for the first time that chimpanzees directionally oriented their nests and propose that this may be to maximize sunlight. We compare our data to those of other chimpanzee study sites. Am. J. Primatol. 75:979-994, 2013. [copyright] 2013 Wiley Periodicals, Inc.",,,,,,,,,43,0,0,0,28,0,47,,,0275-2565; 1098-2345,,,,,,,,,,,"Univ Oslo, Dept Biosci, POB 1066 Blindern, Oslo, NO-0316, Norway",,,,26/09/2013,ZOOREC:ZOOR14910050629,23653164
1,J,"Pruetz, J.D.; Fulton, S.J.; Marchant, L.F.; McGrew, W.C.; Schiel, M.; Waller, M.",,,,"Pruetz, Jill/A-7202-2009",,,,,,Arboreal nesting as anti-predator adaptation by savanna chimpanzees (Pan troglodytes verus) in southeastern Senegal.,,,,,,,,American Journal of Primatology,,,,70,4,,,393,401,,,,10.1002/ajp.20508,,,,,,,Article,Apr-08,2008,"Chimpanzees (Pan troglodytes) make nests for resting and sleeping, which is unusual for anthropoid Primates but common to all great apes. Arboreal nesting has been linked to predation pressure, but few studies have tested the adaptive nature of this behavior. We collected data at two chimpanzee study sites in southeastern Senegal that differed in predator presence to test the hypothesis that elevated sleeping platforms are adaptations for predator defense. At Assirik in the Parc National du Niokolo-Koba, chimpanzees face four species of large carnivore, whereas at Fongoli, outside national park boundaries, humans have exterminated almost all natural predators. We quantified the availability of vegetation at the two sites to test the alternative hypothesis that differences in nesting reflect differences in habitat structure. We also examined possible sex differences in nesting behavior, community demographic differences, seasonality and nest age differences as variables also potentially affecting nest characteristics and nesting behavior between the two sites. Chimpanzees at Fongoli nested at lower heights and farther apart than did chimpanzees at Assirik and sometimes made nests on the ground. The absence of predators outside of the national park may account for the differences in nest characteristics at the two sites, given the similarities in habitat structure between Fongoli and Assirik. However, Fongoli chimpanzees regularly build arboreal nests for sleeping, even under minimal predation pressure, and this requires explanation.",,,,,,,,,72,1,0,0,53,3,87,,,0275-2565,,,,,,,,,,,"Department of Anthropology, Iowa State University, 324 Curtiss Hall, Ames, Iowa 50011, USA",,,,01/04/2008,ZOOREC:ZOOR14407039224,18161774
1,J,"Mehlman, Patrick T.; Doran, Diane M.",,,,,,,,,,Influencing western gorilla nest construction at Mondika Research Center.,,,,,,,,International Journal of Primatology,,,,23,6,,,1257,1285,,,,10.1023/A:1021126920753,,,,,,,Article,Dec-02,2002,,,,,,,,,,56,0,0,0,43,0,65,,,0164-0291,,,,,,,,,,,"Department of Anthropology, SUNY Stony Brook, Stony Brook, New York 11794-4363, USA",,,,01/12/2002,ZOOREC:ZOOR13900027991,
1,J,"Fay, J.M.",,,,,,,,,,Partial completion of a census of the western lowland gorilla (Gorilla g. gorilla (Savage and Wyman)) in southwestern Central African Republic.,,,,,,,,Mammalia,,,,53,2,,,203,215,,,,10.1515/mamm.1989.53.2.203,,,,,,,Article,1989,1989,"In June through August of 1986 I completed a census of the southern extreme of the gorilla range in the Central African Republic. Two 100 km2 blocks (214.4 km of transects) of mostly primary forest along the Sangha River were surveyed. In the first block a total of 220 nests were counted and in the second 327. The average gorilla density for both blocks was calculated to be 1.6 gorillas per km2. The second block contained almost twice the density as the first with 20 gorillas/km2 as opposed to 1.1 gorillas/km2. The average nest group size overall was 4.1 nests with the first block having a slightly larger average nest group size of 4.3 as opposed to 3.9 for the second block. The most common nest material was Megaphrynium macrostachyum. The seeds of at least one of three important fruits eaten by gorillas were found in more than 65% of the droppings analyzed, indicating a high level of frugivory in the wet season diet of western lowland gorillas. Nine other species of diurnal primates were also observed during the survey.",,,,,,,,,37,0,0,0,8,0,41,,,0025-1461,,,,,,,,,,,,,,,01/01/1989,ZOOREC:ZOOR12600030924,
1,J,"Laudisoit, Anne; Huyghe, Pierre; Willie, Jacob; Ndjoku, Bienvenu; Scholier, Tiffany; Dz'na, Jerome; Tagg, Nikki; Maher, Samantha; Mande, Claude; Hoda, Tara; Thurston, Cleveland Hicks; Baelo, Pascal; Kpanyogo, Oti; Ngbathe, Gustave Ndjango; Gembu, Guy Crispin; Omatoko, Joseph; Anio, Justin Asimonyio; Leirs, Herwig; Verheyen, Erik",,,,"Hoda, Tara/KBA-0272-2024; LAUDISOIT, Anne/G-8040-2016; VERHEYEN, ERIK/E-5550-2013","Mande, Claude/0000-0002-9851-3677; Scholier, Tiffany/0000-0002-0868-1352; LAUDISOIT, Anne/0000-0001-7626-9426; VERHEYEN, ERIK/0000-0001-7157-1474",,,,,Chimpanzees surviving in a fragmented high-altitude forest landscape of the Congolese Albertine Rift.,,,,,,,,Conservation Science and Practice,,,,3,6,,,e403,e403,,,,,,,,,,,Article,Jun-21,2021,"This paper documents a community of eastern chimpanzees (Pan troglodytes schweinfurthii Giglioli, 1872) inhabiting three relict forest fragments situated on the Lake Albert escarpment, down the Ituri highlands, of eastern Democratic Republic of the Congo (DRC). The area explored had a combined forested surface of [plus or minus]18.15 km2 in 2017, shrinking by 1.2% per year between 2010 and 2015. Between 2015 and 2017, we found 160 chimpanzee nests along 37.6 km of pilot walks, some up to 2,000 m altitude. Another 123 nests logged along 6.7 km transects led to an estimate of chimpanzee density of 4.62 weaned individuals per square kilometer of forest habitat. Camera-trap images and direct observations revealed that this community is comprised of a minimum of 42 weaned individuals, which translates into an estimated density of 2.3 chimpanzees per square kilometer. The increasing rate of forest degradation threatens to erode the cultural and genetic diversity of nonhuman Primates in eastern DRC; the local people however exhibit willingness to establish a community managed reserve. We hope that this report will lead to the recognition of this site as a Chimpanzee Conservation Unit, facilitating further research in these Relict Altitude Forests Fragments of the Albert Lake Escarpment (or RAFALE landscape) and the Ituri highlands where other undocumented chimpanzee communities occur.",,,,,,,,,4,0,0,0,2,0,4,,,2578-4854; 2578-4854,,,,,,,,,,,"EcoHlth Alliance, 520 Eighth Ave,Suite 1201, New York, NY, 10018, USA",,,,28/08/2021,ZOOREC:ZOOR15709060933,
